date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:49	3645/3645	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:52:02%20GMT	https://spofit.co/wp-json/wp/v2/product/2315	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product/2315.json	(from https://spofit.co/product/premium-sports-shorts-2/)
20:51:51	2318/2318	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:52:03%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fpremium-sports-shorts-2%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embedf5df.json	(from https://spofit.co/product/premium-sports-shorts-2/)
20:51:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:52:03%20GMT	https://spofit.co/?p=2315	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/indexd026.html	(from https://spofit.co/product/premium-sports-shorts-2/)
20:51:53	2514/2514	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:52:05%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fpremium-sports-shorts-2%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed963e	(from https://spofit.co/product/premium-sports-shorts-2/)
20:51:55	181223/181223	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:08%20GMT	https://spofit.co/wp-content/uploads/2024/06/5-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/5-scaled.jpg	(from https://spofit.co/product/premium-sports-shorts-2/)
20:51:57	52624/52624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:09%20GMT	https://spofit.co/wp-content/uploads/2024/06/5-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/5-800x801.jpg	(from https://spofit.co/product/premium-sports-shorts-2/)
20:51:59	324643/324643	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:12%20GMT	https://spofit.co/wp-content/uploads/2024/06/5.1-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/5.1-scaled.jpg	(from https://spofit.co/product/premium-sports-shorts-2/)
20:52:01	69839/69839	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:13%20GMT	https://spofit.co/wp-content/uploads/2024/06/5.1-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/5.1-800x801.jpg	(from https://spofit.co/product/premium-sports-shorts-2/)
20:52:03	342184/342184	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:16%20GMT	https://spofit.co/wp-content/uploads/2024/06/5.2-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/5.2-scaled.jpg	(from https://spofit.co/product/premium-sports-shorts-2/)
20:52:05	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.38d.delayed	(from https://spofit.co/product/premium-sports-shorts-2/)
20:52:05	0/-1	---M--	301	error ('')			https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products.38e.delayed	(from https://spofit.co/product/premium-sports-shorts-2/)
20:52:05	69964/69964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:17%20GMT	https://spofit.co/wp-content/uploads/2024/06/5.2-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/5.2-800x801.jpg	(from https://spofit.co/product/premium-sports-shorts-2/)
20:52:07	130705/130705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:20%20GMT	https://spofit.co/wp-content/uploads/2024/05/11-1024x1024.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11-1024x1024.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:09	2218/2218	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:52:21%20GMT	https://spofit.co/wp-json/wp/v2/product/2285	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product/2285.json	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:52:23%20GMT	https://spofit.co/?p=2285	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/index7f8f.html	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:11	2335/2335	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:52:23%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fsublimated-regular-shorts%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embedd8fd.json	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:13	2531/2531	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:52:25%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fsublimated-regular-shorts%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed0db5	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:17	280030/280030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:28%20GMT	https://spofit.co/wp-content/uploads/2024/05/11-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11-scaled.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:17	89809/89809	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:29%20GMT	https://spofit.co/wp-content/uploads/2024/05/11-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11-800x801.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:20	365675/365675	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:32%20GMT	https://spofit.co/wp-content/uploads/2024/05/11.2-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11.2-scaled.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:22	93664/93664	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:34%20GMT	https://spofit.co/wp-content/uploads/2024/05/11.2-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11.2-800x801.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:27	396058/396058	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:39%20GMT	https://spofit.co/wp-content/uploads/2024/05/11.4-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11.4-scaled.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:29	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.399.delayed	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:29	0/-1	---M--	301	error ('')			https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products.39a.delayed	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:29	125431/125431	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:41%20GMT	https://spofit.co/wp-content/uploads/2024/05/11.4-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/11.4-800x801.jpg	(from https://spofit.co/product/sublimated-regular-shorts/)
20:52:31	78882/78882	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:43%20GMT	https://spofit.co/wp-content/uploads/2024/10/Ultimate-Fleece-Sports-Shorts-1024x1024.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Ultimate-Fleece-Sports-Shorts-1024x1024.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:33	5173/5173	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:52:45%20GMT	https://spofit.co/wp-json/wp/v2/product/2631	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product/2631.json	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:52:46%20GMT	https://spofit.co/?p=2631	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/index0df1.html	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:34	2494/2494	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:52:47%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fultimate-sports-short-double-violet-pockets%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed2f53.json	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:35	2690/2690	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:52:48%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fultimate-sports-short-double-violet-pockets%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed6e0c	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:38	210317/210317	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:50%20GMT	https://spofit.co/wp-content/uploads/2024/10/Ultimate-Fleece-Sports-Shorts-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Ultimate-Fleece-Sports-Shorts-scaled.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:39	51142/51142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:52%20GMT	https://spofit.co/wp-content/uploads/2024/10/Ultimate-Fleece-Sports-Shorts-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Ultimate-Fleece-Sports-Shorts-800x801.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:41	193407/193407	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:54%20GMT	https://spofit.co/wp-content/uploads/2024/10/Ultimate-Sports-Shorts-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Ultimate-Sports-Shorts-scaled.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:43	48436/48436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:55%20GMT	https://spofit.co/wp-content/uploads/2024/10/Ultimate-Sports-Shorts-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Ultimate-Sports-Shorts-800x801.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:46	191280/191280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:58%20GMT	https://spofit.co/wp-content/uploads/2024/10/Sports-Shorts-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Sports-Shorts-scaled.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:47	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.3a5.delayed	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:47	0/-1	---M--	301	error ('')			https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products.3a6.delayed	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:47	47434/47434	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:52:59%20GMT	https://spofit.co/wp-content/uploads/2024/10/Sports-Shorts-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/10/Sports-Shorts-800x801.jpg	(from https://spofit.co/product/ultimate-sports-short-double-violet-pockets/)
20:52:49	63846/63846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:02%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-Up-Sweatshirt-1024x1024.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-Up-Sweatshirt-1024x1024.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:52:51	5035/5035	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:53:03%20GMT	https://spofit.co/wp-json/wp/v2/product/2533	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product/2533.json	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:52:52	2486/2486	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:53:05%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fminimalist-round-neck-sweatshirt-panel-up-style%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed4e2b.json	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:52:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:53:05%20GMT	https://spofit.co/?p=2533	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/index7f97.html	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:52:54	2685/2685	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:53:06%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fminimalist-round-neck-sweatshirt-panel-up-style%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embedffb5	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:52:56	160242/160242	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:08%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-Up-Sweatshirt-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-Up-Sweatshirt-scaled.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:52:58	43012/43012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:10%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-Up-Sweatshirt-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-Up-Sweatshirt-800x801.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:00	210572/210572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:12%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-up-Sweat-Shirt-with-Paneled-Sleeves-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-up-Sweat-Shirt-with-Paneled-Sleeves-scaled.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:01	45003/45003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:14%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-up-Sweat-Shirt-with-Paneled-Sleeves-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-up-Sweat-Shirt-with-Paneled-Sleeves-800x801.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:05	341613/341613	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:17%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-up-Sweatshirt-with-raglan-Touch-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-up-Sweatshirt-with-raglan-Touch-scaled.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:06	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.3b1.delayed	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:06	0/-1	---M--	301	error ('')			https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products.3b2.delayed	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:07	66828/66828	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:19%20GMT	https://spofit.co/wp-content/uploads/2024/07/Panel-up-Sweatshirt-with-raglan-Touch-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/07/Panel-up-Sweatshirt-with-raglan-Touch-800x801.jpg	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:09	137596/137596	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202024%2015:53:20%20GMT	https://spofit.co/product-tag/panel-up-sweatshirt/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-tag/panel-up-sweatshirt/index.html	(from https://spofit.co/product/minimalist-round-neck-sweatshirt-panel-up-style/)
20:53:10	164739/164739	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:22%20GMT	https://spofit.co/wp-content/uploads/2024/06/20-1024x1024.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20-1024x1024.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:11	3860/3860	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:53:23%20GMT	https://spofit.co/wp-json/wp/v2/product/2330	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product/2330.json	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:12	2367/2367	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:53:24%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fraglan-style-sports-jacket%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed2a11.json	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:53:25%20GMT	https://spofit.co/?p=2330	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/index95be.html	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:13	2563/2563	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:53:26%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fraglan-style-sports-jacket%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embedecf8	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:16	400546/400546	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:28%20GMT	https://spofit.co/wp-content/uploads/2024/06/20-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20-scaled.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:18	106339/106339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:30%20GMT	https://spofit.co/wp-content/uploads/2024/06/20-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20-800x801.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:21	480437/480437	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:33%20GMT	https://spofit.co/wp-content/uploads/2024/06/20.1-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20.1-scaled.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:23	156436/156436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:35%20GMT	https://spofit.co/wp-content/uploads/2024/06/20.1-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20.1-800x801.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:26	444263/444263	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:38%20GMT	https://spofit.co/wp-content/uploads/2024/06/20.2-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20.2-scaled.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:27	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.3bd.delayed	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:27	0/-1	---M--	301	error ('')			https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products.3be.delayed	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:28	115413/115413	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:40%20GMT	https://spofit.co/wp-content/uploads/2024/06/20.2-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/20.2-800x801.jpg	(from https://spofit.co/product/raglan-style-sports-jacket/)
20:53:31	146215/146215	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:43%20GMT	https://spofit.co/wp-content/uploads/2024/05/9-1-1024x1024.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/9-1-1024x1024.jpg	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:33	2252/2252	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:53:45%20GMT	https://spofit.co/wp-json/wp/v2/product/2268	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product/2268.json	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:34	2346/2346	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:53:46%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fsublimated-comic-blast-polo%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed676c.json	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:53:47%20GMT	https://spofit.co/?p=2268	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/index0295.html	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:36	2542/2542	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:53:48%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fproduct%2Fsublimated-comic-blast-polo%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed41b4	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:39	331768/331768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:51%20GMT	https://spofit.co/wp-content/uploads/2024/05/9-1-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/9-1-scaled.jpg	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:41	97077/97077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:53%20GMT	https://spofit.co/wp-content/uploads/2024/05/9-1-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/9-1-800x801.jpg	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:43	262491/262491	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:55%20GMT	https://spofit.co/wp-content/uploads/2024/05/9.3-1-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/9.3-1-scaled.jpg	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:44	72789/72789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:56%20GMT	https://spofit.co/wp-content/uploads/2024/05/9.3-1-800x801.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/9.3-1-800x801.jpg	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:47	380897/380897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:53:59%20GMT	https://spofit.co/wp-content/uploads/2024/05/9.2-1-scaled.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/05/9.2-1-scaled.jpg	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:48	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.3c9.delayed	(from https://spofit.co/product/sublimated-comic-blast-polo/)
20:53:48	0/-1	---M--	301	error ('')			https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products.3ca.delayed	(from https://spofit.co/product/sublimated-comic-blast-polo/)
